/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t106_lx_first/vertebra0_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t106_lx_first/vertebra1_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t106_lx_first/vertebra2_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t106_lx_first/vertebra3_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t106_lx_first/vertebra4_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t106_lx_first/vertebra5_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t107_lx_first/vertebra0_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t107_lx_first/vertebra1_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t107_lx_first/vertebra2_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t107_lx_first/vertebra3_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t107_lx_first/vertebra4_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t107_lx_first/vertebra5_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t108_lx_first/vertebra0_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t108_lx_first/vertebra1_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t108_lx_first/vertebra2_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t108_lx_first/vertebra3_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/90t108_lx_first/vertebra4_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t106_lx_first/vertebra0_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t106_lx_first/vertebra1_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t106_lx_first/vertebra2_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t106_lx_first/vertebra3_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t106_lx_first/vertebra4_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t106_lx_first/vertebra5_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t106_lx_first/vertebra6_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t106_lx_first/vertebra7_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t107_lx_first/vertebra0_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t107_lx_first/vertebra1_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t107_lx_first/vertebra2_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t107_lx_first/vertebra3_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t107_lx_first/vertebra4_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t107_lx_first/vertebra5_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t107_lx_first/vertebra6_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t107_lx_first/vertebra7_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t108_lx_first/vertebra0_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t108_lx_first/vertebra1_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t108_lx_first/vertebra2_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t108_lx_first/vertebra3_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t108_lx_first/vertebra4_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t108_lx_first/vertebra5_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/56t108_lx_first/vertebra6_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/50t106_lx_first/vertebra0_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/50t106_lx_first/vertebra1_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/50t106_lx_first/vertebra2_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/50t106_lx_first/vertebra3_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/50t106_lx_first/vertebra4_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/test/50t106_lx_first/vertebra5_0.png,0
