/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t104_lx_first/vertebra0_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t104_lx_first/vertebra1_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t104_lx_first/vertebra2_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t104_lx_first/vertebra3_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t104_lx_first/vertebra4_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t104_lx_first/vertebra5_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t104_lx_first/vertebra6_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t105_lx_first/vertebra0_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t105_lx_first/vertebra1_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t105_lx_first/vertebra2_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t105_lx_first/vertebra3_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t105_lx_first/vertebra4_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t105_lx_first/vertebra5_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t105_lx_first/vertebra6_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t106_lx_first/vertebra0_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t106_lx_first/vertebra1_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t106_lx_first/vertebra2_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t106_lx_first/vertebra3_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t106_lx_first/vertebra4_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t106_lx_first/vertebra5_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/126t106_lx_first/vertebra6_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t106_lx_first/vertebra0_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t106_lx_first/vertebra1_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t106_lx_first/vertebra2_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t106_lx_first/vertebra3_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t106_lx_first/vertebra4_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t106_lx_first/vertebra5_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t106_lx_first/vertebra6_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t107_lx_first/vertebra0_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t107_lx_first/vertebra1_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t107_lx_first/vertebra2_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t107_lx_first/vertebra3_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t107_lx_first/vertebra4_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t107_lx_first/vertebra5_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t107_lx_first/vertebra6_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t107_lx_first/vertebra7_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t108_lx_first/vertebra0_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t108_lx_first/vertebra1_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t108_lx_first/vertebra2_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t108_lx_first/vertebra3_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t108_lx_first/vertebra4_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t108_lx_first/vertebra5_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/87t108_lx_first/vertebra6_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/62t106_lx_second/vertebra0_0.png,0
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/62t106_lx_second/vertebra1_1.png,1
/DATA7_DB7/data/sxfeng/Program/Vertebrae_Collapse/new_Datasets/val/62t106_lx_second/vertebra2_0.png,0
